	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
1	Grant Williams	BOS	BOS vs. DAL	11/11/2019	W	8	2	0	1	0.0	0	1	0.0	2	2	100	0	2	2	0	0	1	1	1	-7	6.4
2	Robert Williams III	BOS	BOS vs. DAL	11/11/2019	W	17	6	3	4	75.0	0	0	-	0	0	-	0	3	3	1	0	1	0	2	-14	14.1
3	Justin Jackson	DAL	DAL @ BOS	11/11/2019	L	8	0	0	2	0.0	0	1	0.0	0	0	-	0	2	2	0	0	0	0	0	-5	2.4
4	Dorian Finney-Smith	DAL	DAL @ BOS	11/11/2019	L	26	9	4	9	44.4	1	5	20.0	0	0	-	0	4	4	1	0	0	2	2	-9	13.3
5	Jayson Tatum	BOS	BOS vs. DAL	11/11/2019	W	35	5	1	18	5.6	0	3	0.0	3	4	75.0	3	5	8	4	1	0	1	3	16	22.6
6	Brad Wanamaker	BOS	BOS vs. DAL	11/11/2019	W	21	10	4	7	57.1	0	2	0.0	2	2	100	1	3	4	2	0	0	0	3	-7	17.8
7	Dwight Powell	DAL	DAL @ BOS	11/11/2019	L	30	12	6	7	85.7	0	0	-	0	2	0.0	5	0	5	3	0	1	1	5	20	24.5
8	Seth Curry	DAL	DAL @ BOS	11/11/2019	L	21	2	1	6	16.7	0	4	0.0	0	0	-	0	1	1	1	0	0	1	4	-10	3.7
9	Marcus Smart	BOS	BOS vs. DAL	11/11/2019	W	37	17	6	9	66.7	4	7	57.1	1	1	100	1	0	1	6	0	1	2	1	13	28.2
10	Jaylen Brown	BOS	BOS vs. DAL	11/11/2019	W	38	25	9	16	56.3	2	4	50.0	5	7	71.4	3	8	11	3	0	0	1	4	12	41.7
11	Maxi Kleber	DAL	DAL @ BOS	11/11/2019	L	33	15	4	10	40.0	4	8	50.0	3	4	75.0	5	3	8	2	0	1	0	2	-13	30.6
12	Trey Lyles	SAS	SAS vs. MEM	11/11/2019	L	18	7	3	5	60.0	1	2	50.0	0	0	-	2	5	7	0	0	1	0	2	0	18.4
13	DeMar DeRozan	SAS	SAS vs. MEM	11/11/2019	L	35	12	6	15	40.0	0	2	0.0	0	1	0.0	0	7	7	7	0	0	2	4	-10	28.9
14	Rudy Gay	SAS	SAS vs. MEM	11/11/2019	L	27	18	6	9	66.7	3	4	75.0	3	3	100	2	6	8	2	0	1	1	3	-4	32.6
15	Marko Guduric	MEM	MEM @ SAS	11/11/2019	W	12	5	2	3	66.7	1	1	100	0	0	-	0	0	0	4	0	0	0	1	7	11.0
16	Jakob Poeltl	SAS	SAS vs. MEM	11/11/2019	L	15	4	2	4	50.0	0	0	-	0	0	-	1	3	4	3	0	0	1	1	-1	12.3
17	Jaren Jackson Jr.	MEM	MEM @ SAS	11/11/2019	W	38	24	10	17	58.8	4	6	66.7	0	0	-	2	4	6	5	1	1	2	2	12	42.7
18	Tyus Jones	MEM	MEM @ SAS	11/11/2019	W	23	8	3	10	30.0	0	5	0.0	2	2	100	0	1	1	6	0	0	1	2	19	17.2
19	Derrick White	SAS	SAS vs. MEM	11/11/2019	L	29	15	5	13	38.5	2	6	33.3	3	3	100	0	3	3	5	0	1	1	1	-2	28.1
20	Jonas Valanciunas	MEM	MEM @ SAS	11/11/2019	W	27	18	9	12	75.0	0	1	0.0	0	0	-	3	9	12	1	0	2	2	4	7	37.9
21	Patty Mills	SAS	SAS vs. MEM	11/11/2019	L	20	9	4	7	57.1	0	3	0.0	1	2	50.0	0	2	2	2	0	0	2	1	-2	12.4
22	LaMarcus Aldridge	SAS	SAS vs. MEM	11/11/2019	L	33	19	8	15	53.3	0	0	-	3	4	75.0	0	4	4	3	2	0	1	2	-3	33.3
23	Dillon Brooks	MEM	MEM @ SAS	11/11/2019	W	35	21	8	17	47.1	1	4	25.0	4	6	66.7	1	1	2	3	2	0	1	4	-6	32.9
24	Marco Belinelli	SAS	SAS vs. MEM	11/11/2019	L	16	7	2	7	28.6	2	4	50.0	1	1	100	0	0	0	2	1	0	0	1	6	13.0
25	Solomon Hill	MEM	MEM @ SAS	11/11/2019	W	14	3	1	2	50.0	1	2	50.0	0	0	-	0	1	1	3	3	0	0	0	-18	17.7
26	Dejounte Murray	SAS	SAS vs. MEM	11/11/2019	L	19	4	1	3	33.3	0	0	-	2	3	66.7	2	4	6	4	1	1	4	0	-2	19.2
27	Jae Crowder	MEM	MEM @ SAS	11/11/2019	W	31	8	3	5	60.0	1	3	33.3	1	2	50.0	0	10	10	4	1	0	2	1	13	27.0
28	Kyle Anderson	MEM	MEM @ SAS	11/11/2019	W	18	3	0	2	0.0	0	1	0.0	3	4	75.0	0	3	3	2	0	2	2	2	-6	13.6
29	Bryn Forbes	SAS	SAS vs. MEM	11/11/2019	L	28	14	5	12	41.7	4	9	44.4	0	0	-	0	1	1	1	0	0	1	2	-2	15.7
30	Brandon Clarke	MEM	MEM @ SAS	11/11/2019	W	18	14	6	7	85.7	2	2	100	0	0	-	1	7	8	1	0	0	1	1	7	24.1
31	Ja Morant	MEM	MEM @ SAS	11/11/2019	W	25	9	2	12	16.7	1	3	33.3	4	6	66.7	2	2	4	3	0	0	0	3	-15	18.3
32	Stanton Kidd	UTA	UTA @ GSW	11/11/2019	W	2	0	0	0	-	0	0	-	0	0	-	0	1	1	0	0	0	0	1	-3	1.2
33	Georges Niang	UTA	UTA @ GSW	11/11/2019	W	2	0	0	0	-	0	0	-	0	0	-	0	0	0	1	0	0	0	0	-3	1.5
34	Draymond Green	GSW	GSW vs. UTA	11/11/2019	L	22	4	2	7	28.6	0	4	0.0	0	0	-	0	7	7	4	0	0	1	4	-14	17.4
35	Donovan Mitchell	UTA	UTA @ GSW	11/11/2019	W	33	23	7	17	41.2	5	9	55.6	4	4	100	0	8	8	6	0	0	2	1	17	39.6
36	Damion Lee	GSW	GSW vs. UTA	11/11/2019	L	22	8	4	11	36.4	0	3	0.0	0	0	-	0	0	0	0	0	0	1	1	-10	7.0
37	Rudy Gobert	UTA	UTA @ GSW	11/11/2019	W	35	25	11	12	91.7	0	0	-	3	9	33.3	2	12	14	1	1	2	0	3	15	52.3
38	Jordan Poole	GSW	GSW vs. UTA	11/11/2019	L	32	11	5	11	45.5	1	3	33.3	0	1	0.0	1	5	6	2	0	0	2	4	-8	19.2
39	Eric Paschall	GSW	GSW vs. UTA	11/11/2019	L	30	8	4	10	40.0	0	2	0.0	0	0	-	2	4	6	0	2	0	0	1	3	21.2
40	Bojan Bogdanovic	UTA	UTA @ GSW	11/11/2019	W	30	12	4	15	26.7	2	6	33.3	2	2	100	0	2	2	2	1	0	4	1	13	16.4
41	D'Angelo Russell	GSW	GSW vs. UTA	11/11/2019	L	32	33	13	25	52.0	5	9	55.6	2	5	40.0	0	2	2	8	1	0	3	3	-13	47.4
42	Jeff Green	UTA	UTA @ GSW	11/11/2019	W	21	12	4	8	50.0	2	6	33.3	2	2	100	0	3	3	1	0	1	1	2	8	19.1
43	Ky Bowman	GSW	GSW vs. UTA	11/11/2019	L	16	7	3	5	60.0	1	3	33.3	0	0	-	0	3	3	0	1	0	1	1	-1	12.6
44	Royce O'Neale	UTA	UTA @ GSW	11/11/2019	W	28	2	0	1	0.0	0	0	-	2	2	100	0	4	4	4	0	0	1	2	13	11.8
45	Tony Bradley	UTA	UTA @ GSW	11/11/2019	W	14	4	1	3	33.3	0	0	-	2	2	100	2	1	3	0	0	0	0	2	-1	7.6
46	Joe Ingles	UTA	UTA @ GSW	11/11/2019	W	27	11	3	8	37.5	1	5	20.0	4	4	100	0	3	3	7	1	0	2	1	-1	26.1
47	Marquese Chriss	GSW	GSW vs. UTA	11/11/2019	L	17	11	4	7	57.1	1	2	50.0	2	2	100	1	5	6	2	0	0	0	0	-7	21.2
48	Willie Cauley-Stein	GSW	GSW vs. UTA	11/11/2019	L	26	8	4	7	57.1	0	0	-	0	2	0.0	1	10	11	2	2	1	1	5	-7	32.2
49	Emmanuel Mudiay	UTA	UTA @ GSW	11/11/2019	W	15	11	4	5	80.0	1	1	100	2	2	100	0	4	4	1	0	0	2	2	2	15.3
0	Alec Burks	GSW	GSW vs. UTA	11/11/2019	L	19	10	2	5	40.0	2	3	66.7	4	4	100	1	0	1	3	1	1	0	3	-6	21.7
1	Mike Conley	UTA	UTA @ GSW	11/11/2019	W	31	22	6	11	54.5	5	8	62.5	5	5	100	1	0	1	7	0	0	0	1	15	33.7
2	Nigel Williams-Goss	UTA	UTA @ GSW	11/11/2019	W	2	0	0	1	0.0	0	0	-	0	0	-	0	0	0	0	0	0	0	0	-3	0.0
3	Glenn Robinson III	GSW	GSW vs. UTA	11/11/2019	L	24	8	4	6	66.7	0	2	0.0	0	0	-	2	0	2	2	1	0	1	2	-7	15.4
4	Miye Oni	UTA	UTA @ GSW	11/11/2019	W	2	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	-2	0.0
5	Eric Bledsoe	MIL	MIL @ OKC	11/10/2019	W	29	25	9	15	60.0	3	6	50.0	4	4	100	0	3	3	9	0	1	3	4	4	42.1
6	Dennis Schroder	OKC	OKC vs. MIL	11/10/2019	L	30	25	9	12	75.0	3	5	60.0	4	6	66.7	1	5	6	5	3	0	4	5	17	44.7
7	Darius Bazley	OKC	OKC vs. MIL	11/10/2019	L	18	0	0	2	0.0	0	2	0.0	0	2	0.0	0	4	4	2	0	1	1	1	-1	9.8
8	Wesley Matthews	MIL	MIL @ OKC	11/10/2019	W	32	6	2	5	40.0	2	5	40.0	0	0	-	0	2	2	2	1	0	1	0	1	13.4
9	Khris Middleton	MIL	MIL @ OKC	11/10/2019	W	23	10	4	7	57.1	0	2	0.0	2	2	100	0	4	4	5	1	0	2	3	10	23.3
10	Giannis Antetokounmpo	MIL	MIL @ OKC	11/10/2019	W	36	35	13	19	68.4	2	3	66.7	7	9	77.8	2	14	16	3	1	1	7	3	15	57.7
11	Donte DiVincenzo	MIL	MIL @ OKC	11/10/2019	W	9	2	1	3	33.3	0	0	-	0	0	-	0	1	1	1	3	0	1	1	-2	12.7
12	Sterling Brown	MIL	MIL @ OKC	11/10/2019	W	18	12	5	9	55.6	1	2	50.0	1	1	100	0	3	3	1	2	0	2	1	-17	21.1
13	Ersan Ilyasova	MIL	MIL @ OKC	11/10/2019	W	16	4	2	3	66.7	0	1	0.0	0	0	-	1	3	4	0	0	0	0	1	-12	8.8
14	Terrance Ferguson	OKC	OKC vs. MIL	11/10/2019	L	24	5	2	6	33.3	1	5	20.0	0	0	-	0	1	1	1	0	1	0	1	-8	10.7
15	Mike Muscala	OKC	OKC vs. MIL	11/10/2019	L	18	12	4	9	44.4	4	9	44.4	0	0	-	1	2	3	3	0	0	2	2	-1	18.1
16	George Hill	MIL	MIL @ OKC	11/10/2019	W	23	8	3	6	50.0	0	0	-	2	2	100	2	3	5	5	0	0	1	3	-5	20.5
17	Danilo Gallinari	OKC	OKC vs. MIL	11/10/2019	L	30	14	4	17	23.5	2	10	20.0	4	5	80.0	1	6	7	3	2	0	0	3	-1	32.9
18	Nerlens Noel	OKC	OKC vs. MIL	11/10/2019	L	30	14	6	9	66.7	0	0	-	2	2	100	1	2	3	6	0	2	2	4	-1	30.6
19	Shai Gilgeous-Alexander	OKC	OKC vs. MIL	11/10/2019	L	37	22	9	19	47.4	4	6	66.7	0	0	-	1	5	6	6	2	0	2	1	-8	42.2
20	Pat Connaughton	MIL	MIL @ OKC	11/10/2019	W	13	4	2	4	50.0	0	2	0.0	0	0	-	0	5	5	1	1	0	2	0	4	12.5
21	Robin Lopez	MIL	MIL @ OKC	11/10/2019	W	9	0	0	1	0.0	0	0	-	0	0	-	0	1	1	0	0	0	2	0	-2	-0.8
22	Hamidou Diallo	OKC	OKC vs. MIL	11/10/2019	L	22	10	5	6	83.3	0	0	-	0	0	-	0	0	0	0	3	0	1	2	0	18.0
23	Chris Paul	OKC	OKC vs. MIL	11/10/2019	L	32	17	6	11	54.5	3	5	60.0	2	2	100	0	5	5	5	1	0	3	1	-7	30.5
24	Brook Lopez	MIL	MIL @ OKC	11/10/2019	W	31	15	6	11	54.5	3	7	42.9	0	0	-	0	4	4	0	0	2	1	5	14	24.8
25	Treveon Graham	MIN	MIN vs. DEN	11/10/2019	L	35	9	2	7	28.6	0	4	0.0	5	6	83.3	3	1	4	0	1	0	0	2	9	16.8
26	Monte Morris	DEN	DEN @ MIN	11/10/2019	W	22	4	2	5	40.0	0	1	0.0	0	0	-	0	1	1	4	0	0	0	0	0	11.2
27	Nikola Jokic	DEN	DEN @ MIN	11/10/2019	W	36	20	9	23	39.1	1	7	14.3	1	3	33.3	3	3	6	7	1	1	0	4	-2	43.7
28	Karl-Anthony Towns	MIN	MIN vs. DEN	11/10/2019	L	41	25	8	23	34.8	3	14	21.4	6	8	75.0	4	12	16	6	1	2	5	3	-7	57.2
29	Paul Millsap	DEN	DEN @ MIN	11/10/2019	W	35	14	4	9	44.4	0	1	0.0	6	6	100	3	7	10	2	0	1	4	3	10	28.0
30	Noah Vonleh	MIN	MIN vs. DEN	11/10/2019	L	5	0	0	1	0.0	0	0	-	0	0	-	0	1	1	0	0	0	0	0	-13	1.2
31	Mason Plumlee	DEN	DEN @ MIN	11/10/2019	W	17	2	0	1	0.0	0	0	-	2	5	40.0	1	7	8	3	0	2	4	3	4	18.1
32	Gorgui Dieng	MIN	MIN vs. DEN	11/10/2019	L	10	0	0	4	0.0	0	3	0.0	0	0	-	2	3	5	1	1	1	1	1	7	12.5
33	Will Barton	DEN	DEN @ MIN	11/10/2019	W	38	13	5	16	31.3	3	5	60.0	0	0	-	1	11	12	5	2	0	2	3	4	38.9
34	Michael Porter Jr.	DEN	DEN @ MIN	11/10/2019	W	9	5	2	5	40.0	1	1	100	0	0	-	3	1	4	0	0	0	1	1	-6	8.8
35	Jake Layman	MIN	MIN vs. DEN	11/10/2019	L	27	8	4	12	33.3	0	6	0.0	0	0	-	1	4	5	1	0	2	0	3	0	21.5
36	Jerami Grant	DEN	DEN @ MIN	11/10/2019	W	18	9	4	8	50.0	1	2	50.0	0	0	-	0	1	1	2	0	0	1	3	-8	12.2
37	Andrew Wiggins	MIN	MIN vs. DEN	11/10/2019	L	40	25	10	22	45.5	1	6	16.7	4	4	100	0	4	4	5	1	1	1	1	-1	42.3
38	Josh Okogie	MIN	MIN vs. DEN	11/10/2019	L	36	17	4	12	33.3	2	6	33.3	7	11	63.6	3	5	8	4	1	1	0	5	0	38.6
39	Malik Beasley	DEN	DEN @ MIN	11/10/2019	W	5	0	0	0	-	0	0	-	0	0	-	1	1	2	0	0	0	1	0	-7	1.4
40	Gary Harris	DEN	DEN @ MIN	11/10/2019	W	35	13	6	13	46.2	1	2	50.0	0	1	0.0	2	4	6	0	2	0	0	6	5	26.2
41	Robert Covington	MIN	MIN vs. DEN	11/10/2019	L	31	4	2	7	28.6	0	2	0.0	0	0	-	1	5	6	0	2	2	3	4	-2	20.2
42	Torrey Craig	DEN	DEN @ MIN	11/10/2019	W	16	5	1	2	50.0	1	2	50.0	2	2	100	0	2	2	1	0	0	0	3	13	8.9
43	Jarrett Culver	MIN	MIN vs. DEN	11/10/2019	L	31	10	4	9	44.4	0	4	0.0	2	4	50.0	1	2	3	3	2	1	1	3	5	26.1
44	Jordan McLaughlin	MIN	MIN vs. DEN	11/10/2019	L	9	0	0	0	-	0	0	-	0	0	-	0	1	1	2	0	0	1	1	-8	3.2
45	Jamal Murray	DEN	DEN @ MIN	11/10/2019	W	35	15	6	19	31.6	3	7	42.9	0	0	-	0	5	5	2	1	0	7	4	-3	20.0
46	Moses Brown	POR	POR vs. ATL	11/10/2019	W	0	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	0	0.0
47	CJ McCollum	POR	POR vs. ATL	11/10/2019	W	42	23	11	23	47.8	1	6	16.7	0	1	0.0	2	6	8	4	2	2	3	3	12	47.6
48	Mario Hezonja	POR	POR vs. ATL	11/10/2019	W	24	3	1	5	20.0	0	0	-	1	1	100	1	1	2	3	2	0	2	1	16	13.9
49	Hassan Whiteside	POR	POR vs. ATL	11/10/2019	W	35	21	7	13	53.8	0	0	-	7	9	77.8	4	8	12	1	0	3	2	3	9	43.9
0	Trae Young	ATL	ATL @ POR	11/10/2019	L	43	35	9	30	30.0	3	13	23.1	14	17	82.4	2	6	8	10	3	0	7	2	-17	61.6
1	Jaylen Hoard	POR	POR vs. ATL	11/10/2019	W	0	0	0	0	-	0	0	-	0	0	-	0	1	1	0	0	0	0	0	0	1.2
2	Anthony Tolliver	POR	POR vs. ATL	11/10/2019	W	22	6	2	7	28.6	1	5	20.0	1	2	50.0	2	5	7	0	1	0	2	2	-9	15.4
3	Skal Labissiere	POR	POR vs. ATL	11/10/2019	W	17	1	0	3	0.0	0	0	-	1	2	50.0	2	4	6	2	0	1	0	1	0	14.2
4	Bruno Fernando	ATL	ATL @ POR	11/10/2019	L	3	0	0	1	0.0	0	0	-	0	0	-	0	0	0	0	1	0	0	0	8	3.0
5	Tyrone Wallace	ATL	ATL @ POR	11/10/2019	L	17	4	1	2	50.0	0	1	0.0	2	3	66.7	0	2	2	1	0	0	0	1	8	7.9
6	Anfernee Simons	POR	POR vs. ATL	11/10/2019	W	24	20	8	12	66.7	3	5	60.0	1	1	100	1	2	3	2	2	0	2	3	-6	30.6
7	Gary Trent Jr.	POR	POR vs. ATL	11/10/2019	W	16	7	3	8	37.5	1	4	25.0	0	0	-	2	3	5	1	0	0	0	2	-1	14.5
8	DeAndre' Bembry	ATL	ATL @ POR	11/10/2019	L	40	6	3	6	50.0	0	1	0.0	0	0	-	0	3	3	3	2	1	1	3	-6	22.1
9	Damian Jones	ATL	ATL @ POR	11/10/2019	L	24	8	4	7	57.1	0	0	-	0	0	-	4	3	7	1	1	1	0	2	-5	23.9
10	Damian Lillard	POR	POR vs. ATL	11/10/2019	W	44	30	8	17	47.1	3	9	33.3	11	12	91.7	1	6	7	6	1	1	4	2	7	49.4
11	Kevin Huerter	ATL	ATL @ POR	11/10/2019	L	31	15	5	12	41.7	3	8	37.5	2	2	100	1	4	5	2	0	0	4	3	-24	20.0
12	Jabari Parker	ATL	ATL @ POR	11/10/2019	L	37	27	13	23	56.5	1	6	16.7	0	3	0.0	2	9	11	2	2	4	1	6	-16	60.2
13	Cam Reddish	ATL	ATL @ POR	11/10/2019	L	16	0	0	4	0.0	0	1	0.0	0	0	-	0	5	5	0	2	0	2	1	1	10.0
14	De'Andre Hunter	ATL	ATL @ POR	11/10/2019	L	39	14	5	14	35.7	4	9	44.4	0	0	-	1	4	5	2	0	0	1	4	5	22.0
15	Kent Bazemore	POR	POR vs. ATL	11/10/2019	W	34	13	5	13	38.5	3	6	50.0	0	0	-	1	7	8	0	2	2	2	5	25	32.6
16	Alex Len	ATL	ATL @ POR	11/10/2019	L	15	4	2	5	40.0	0	2	0.0	0	0	-	1	1	2	0	0	2	0	4	-9	12.4
17	Nassir Little	POR	POR vs. ATL	11/10/2019	W	7	0	0	3	0.0	0	1	0.0	0	0	-	0	2	2	0	0	0	0	0	2	2.4
18	Malcolm Brogdon	IND	IND @ ORL	11/10/2019	W	29	19	9	17	52.9	1	3	33.3	0	0	-	0	5	5	8	1	0	4	1	-4	36.0
19	Mo Bamba	ORL	ORL vs. IND	11/10/2019	L	13	5	2	7	28.6	1	2	50.0	0	0	-	2	1	3	0	1	4	1	0	-1	22.6
20	Nikola Vucevic	ORL	ORL vs. IND	11/10/2019	L	35	18	8	17	47.1	2	5	40.0	0	0	-	3	14	17	3	1	2	2	4	-6	49.9
21	Doug McDermott	IND	IND @ ORL	11/10/2019	W	26	18	7	13	53.8	3	7	42.9	1	1	100	2	4	6	1	0	0	0	1	9	26.7
22	Domantas Sabonis	IND	IND @ ORL	11/10/2019	W	38	21	9	18	50.0	0	2	0.0	3	4	75.0	3	13	16	7	1	1	2	2	5	54.7
23	Terrence Ross	ORL	ORL vs. IND	11/10/2019	L	19	12	5	6	83.3	2	3	66.7	0	0	-	0	2	2	0	1	0	1	0	-4	16.4
24	Michael Carter-Williams	ORL	ORL vs. IND	11/10/2019	L	20	4	1	8	12.5	0	5	0.0	2	3	66.7	1	1	2	3	0	1	1	0	-8	12.9
25	Al-Farouq Aminu	ORL	ORL vs. IND	11/10/2019	L	13	2	1	2	50.0	0	1	0.0	0	0	-	0	1	1	0	0	0	0	0	2	3.2
26	Evan Fournier	ORL	ORL vs. IND	11/10/2019	L	30	22	7	13	53.8	6	8	75.0	2	2	100	0	3	3	6	0	1	1	4	1	36.6
27	Jonathan Isaac	ORL	ORL vs. IND	11/10/2019	L	31	10	4	9	44.4	2	4	50.0	0	0	-	0	3	3	2	0	2	3	0	-4	19.6
28	Aaron Holiday	IND	IND @ ORL	11/10/2019	W	27	11	4	9	44.4	3	6	50.0	0	0	-	1	0	1	3	1	0	1	3	0	18.7
29	T.J. Warren	IND	IND @ ORL	11/10/2019	W	35	19	9	16	56.3	1	1	100	0	0	-	0	2	2	2	1	0	1	1	0	26.4
30	Alize Johnson	IND	IND @ ORL	11/10/2019	W	10	0	0	1	0.0	0	0	-	0	0	-	2	1	3	0	0	0	0	1	6	3.6
31	D.J. Augustin	ORL	ORL vs. IND	11/10/2019	L	24	8	4	10	40.0	0	2	0.0	0	0	-	0	2	2	6	1	0	0	1	-12	22.4
32	Aaron Gordon	ORL	ORL vs. IND	11/10/2019	L	30	13	5	10	50.0	2	5	40.0	1	1	100	1	1	2	3	0	1	1	1	-8	21.9
33	Markelle Fultz	ORL	ORL vs. IND	11/10/2019	L	24	8	4	7	57.1	0	1	0.0	0	0	-	0	2	2	4	1	0	0	0	5	19.4
34	T.J. Leaf	IND	IND @ ORL	11/10/2019	W	10	2	1	5	20.0	0	0	-	0	0	-	2	2	4	0	0	1	0	0	2	9.8
35	Justin Holiday	IND	IND @ ORL	11/10/2019	W	22	5	2	2	100	1	1	100	0	0	-	0	2	2	2	1	0	1	1	10	12.4
36	JaKarr Sampson	IND	IND @ ORL	11/10/2019	W	24	2	1	1	100	0	0	-	0	0	-	0	1	1	0	1	0	0	2	1	6.2
37	T.J. McConnell	IND	IND @ ORL	11/10/2019	W	20	12	6	9	66.7	0	0	-	0	0	-	0	3	3	8	0	1	0	1	6	30.6
38	Rodions Kurucs	BKN	BKN @ PHX	11/10/2019	L	9	3	1	1	100	1	1	100	0	0	-	0	1	1	0	1	0	2	1	-2	5.2
39	Garrett Temple	BKN	BKN @ PHX	11/10/2019	L	21	9	3	6	50.0	3	6	50.0	0	0	-	0	1	1	2	1	0	0	4	2	16.2
40	Dario Saric	PHX	PHX vs. BKN	11/10/2019	W	26	12	3	8	37.5	2	5	40.0	4	4	100	1	3	4	3	1	0	1	2	27	23.3
41	Kelly Oubre Jr.	PHX	PHX vs. BKN	11/10/2019	W	31	18	6	11	54.5	2	4	50.0	4	4	100	1	4	5	0	1	0	2	2	23	25.0
42	Aron Baynes	PHX	PHX vs. BKN	11/10/2019	W	18	14	6	10	60.0	2	4	50.0	0	0	-	0	7	7	2	0	2	0	5	14	31.4
43	Taurean Prince	BKN	BKN @ PHX	11/10/2019	L	17	8	3	5	60.0	2	3	66.7	0	0	-	0	1	1	0	0	0	1	1	-20	8.2
44	Mikal Bridges	PHX	PHX vs. BKN	11/10/2019	W	26	5	2	7	28.6	1	3	33.3	0	0	-	1	5	6	2	2	1	1	0	-8	23.2
45	Dzanan Musa	BKN	BKN @ PHX	11/10/2019	L	21	12	4	10	40.0	0	5	0.0	4	4	100	0	6	6	0	0	0	2	1	-10	17.2
46	Ricky Rubio	PHX	PHX vs. BKN	11/10/2019	W	29	22	10	16	62.5	2	4	50.0	0	0	-	0	4	4	12	2	0	0	2	37	50.8
47	Joe Harris	BKN	BKN @ PHX	11/10/2019	L	22	4	2	6	33.3	0	4	0.0	0	0	-	1	3	4	1	1	0	3	1	-35	10.3
48	Cameron Johnson	PHX	PHX vs. BKN	11/10/2019	W	20	15	6	10	60.0	3	5	60.0	0	0	-	2	4	6	2	1	2	1	0	-2	33.2
49	Frank Kaminsky	PHX	PHX vs. BKN	11/10/2019	W	28	2	1	7	14.3	0	4	0.0	0	2	0.0	0	6	6	2	0	1	0	4	14	15.2
0	Elie Okobo	PHX	PHX vs. BKN	11/10/2019	W	5	4	1	2	50.0	0	1	0.0	2	2	100	0	0	0	2	1	0	0	0	-1	10.0
1	Cheick Diallo	PHX	PHX vs. BKN	11/10/2019	W	4	3	1	1	100	0	0	-	1	2	50.0	0	1	1	1	0	0	0	1	-1	5.7
2	Tyler Johnson	PHX	PHX vs. BKN	11/10/2019	W	17	14	5	12	41.7	3	7	42.9	1	2	50.0	0	0	0	2	0	0	0	1	-12	17.0
3	Caris LeVert	BKN	BKN @ PHX	11/10/2019	L	26	8	4	10	40.0	0	0	-	0	0	-	0	2	2	5	0	0	2	0	-15	15.9
4	DeAndre Jordan	BKN	BKN @ PHX	11/10/2019	L	24	16	8	9	88.9	0	0	-	0	0	-	1	11	12	3	0	0	0	2	-6	34.9
5	Jarrett Allen	BKN	BKN @ PHX	11/10/2019	L	12	5	1	2	50.0	0	0	-	3	4	75.0	1	1	2	0	0	0	4	5	-20	3.4
6	Spencer Dinwiddie	BKN	BKN @ PHX	11/10/2019	L	26	18	6	16	37.5	1	5	20.0	5	5	100	0	3	3	6	1	0	1	2	-4	32.6
7	Kyrie Irving	BKN	BKN @ PHX	11/10/2019	L	25	15	7	16	43.8	1	6	16.7	0	0	-	1	3	4	5	0	0	1	2	-31	26.3
8	Jevon Carter	PHX	PHX vs. BKN	11/10/2019	W	5	2	1	1	100	0	0	-	0	0	-	0	1	1	0	0	1	0	0	-1	6.2
9	Nic Claxton	BKN	BKN @ PHX	11/10/2019	L	12	4	2	2	100	0	0	-	0	0	-	1	1	2	2	0	0	0	1	0	9.4
10	Theo Pinson	BKN	BKN @ PHX	11/10/2019	L	9	4	1	4	25.0	0	3	0.0	2	2	100	0	1	1	2	0	0	1	0	-2	7.2
11	David Nwaba	BKN	BKN @ PHX	11/10/2019	L	16	6	2	4	50.0	0	1	0.0	2	2	100	0	4	4	1	0	2	0	4	13	18.3
12	Devin Booker	PHX	PHX vs. BKN	11/10/2019	W	32	27	10	14	71.4	4	5	80.0	3	3	100	0	2	2	9	0	0	2	0	40	40.9
13	Ignas Brazdeikis	NYK	NYK vs. CLE	11/10/2019	L	4	2	1	2	50.0	0	0	-	0	0	-	0	0	0	0	0	1	0	0	4	5.0
14	Marcus Morris Sr.	NYK	NYK vs. CLE	11/10/2019	L	32	9	3	12	25.0	0	5	0.0	3	5	60.0	0	6	6	1	0	0	2	4	-28	15.7
15	Allonzo Trier	NYK	NYK vs. CLE	11/10/2019	L	16	13	5	5	100	3	3	100	0	0	-	0	1	1	2	0	1	3	2	-13	17.2
16	Kevin Knox II	NYK	NYK vs. CLE	11/10/2019	L	22	9	2	9	22.2	1	5	20.0	4	6	66.7	2	1	3	2	2	2	1	3	9	26.6
17	Wayne Ellington	NYK	NYK vs. CLE	11/10/2019	L	8	3	1	2	50.0	1	2	50.0	0	0	-	0	2	2	0	0	0	2	1	-5	3.4
18	Cedi Osman	CLE	CLE @ NYK	11/10/2019	W	25	5	2	8	25.0	1	6	16.7	0	0	-	0	2	2	5	1	0	1	2	25	16.9
19	Jordan Clarkson	CLE	CLE @ NYK	11/10/2019	W	20	17	6	14	42.9	1	4	25.0	4	4	100	0	3	3	1	2	0	3	2	-5	25.1
20	RJ Barrett	NYK	NYK vs. CLE	11/10/2019	L	24	9	4	11	36.4	1	4	25.0	0	2	0.0	0	1	1	1	1	0	3	3	-21	11.7
21	Damyean Dotson	NYK	NYK vs. CLE	11/10/2019	L	21	10	4	11	36.4	2	6	33.3	0	0	-	0	1	1	1	1	1	0	0	2	18.7
