	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
37	R.J. Hampton	ORL	ORL @ DET	01/08/2022	L	16	5	2	5	40.0	1	2	50.0	0	0	-	0	2	2	2	2	1	1	1	-13	18.4
38	Chuma Okeke	ORL	ORL @ DET	01/08/2022	L	26	3	1	8	12.5	1	6	16.7	0	0	-	1	9	10	3	0	0	0	1	-3	19.5
39	Moritz Wagner	ORL	ORL @ DET	01/08/2022	L	12	8	3	5	60.0	0	1	0.0	2	2	100	0	0	0	1	1	1	2	4	-4	13.5
40	Josh Jackson	DET	DET vs. ORL	01/08/2022	W	18	11	4	10	40.0	2	6	33.3	1	2	50.0	0	4	4	1	0	0	2	2	1	15.3
41	Trey Lyles	DET	DET vs. ORL	01/08/2022	W	28	16	7	10	70.0	1	2	50.0	1	2	50.0	2	11	13	2	1	2	2	2	1	41.6
42	Mo Bamba	ORL	ORL @ DET	01/08/2022	L	29	5	2	7	28.6	1	4	25.0	0	0	-	3	4	7	2	0	4	0	2	1	28.4
43	Hamidou Diallo	DET	DET vs. ORL	01/08/2022	W	29	17	8	17	47.1	1	4	25.0	0	0	-	1	5	6	0	3	1	0	4	6	36.2
44	Gary Harris	ORL	ORL @ DET	01/08/2022	L	34	28	8	17	47.1	6	12	50.0	6	6	100	0	6	6	2	1	0	4	2	7	37.2
45	Admiral Schofield	ORL	ORL @ DET	01/08/2022	L	4	0	0	1	0.0	0	0	-	0	0	-	0	1	1	0	0	0	1	1	-4	0.2
46	Killian Hayes	DET	DET vs. ORL	01/08/2022	W	24	5	2	4	50.0	1	3	33.3	0	0	-	0	1	1	3	1	0	2	2	-2	11.7
47	Cole Anthony	ORL	ORL @ DET	01/08/2022	L	36	19	5	18	27.8	3	12	25.0	6	8	75.0	1	7	8	6	2	0	1	3	5	42.6
48	Saddiq Bey	DET	DET vs. ORL	01/08/2022	W	36	16	7	16	43.8	2	4	50.0	0	0	-	2	4	6	3	0	0	0	0	-1	27.7
49	Cade Cunningham	DET	DET vs. ORL	01/08/2022	W	32	12	3	14	21.4	0	5	0.0	6	8	75.0	1	2	3	5	1	0	2	4	1	24.1
0	Isaiah Stewart	DET	DET vs. ORL	01/08/2022	W	20	6	3	5	60.0	0	1	0.0	0	1	0.0	0	8	8	1	0	2	2	2	4	21.1
1	Freddie Gillespie	ORL	ORL @ DET	01/08/2022	L	14	2	1	3	33.3	0	1	0.0	0	1	0.0	2	0	2	2	0	1	0	0	2	10.4
2	Franz Wagner	ORL	ORL @ DET	01/08/2022	L	28	9	4	10	40.0	1	3	33.3	0	0	-	0	3	3	2	0	1	2	1	-8	16.6
3	Rudy Gay	UTA	UTA @ IND	01/08/2022	L	17	7	2	7	28.6	1	3	33.3	2	2	100	0	5	5	0	1	1	1	3	-9	18.0
4	Chris Duarte	IND	IND vs. UTA	01/08/2022	W	19	9	2	6	33.3	1	3	33.3	4	6	66.7	0	3	3	0	1	1	0	3	8	18.6
5	Duane Washington Jr.	IND	IND vs. UTA	01/08/2022	W	32	16	4	11	36.4	3	7	42.9	5	6	83.3	0	3	3	5	1	0	1	2	-1	29.1
6	Lance Stephenson	IND	IND vs. UTA	01/08/2022	W	29	16	7	12	58.3	1	3	33.3	1	2	50.0	0	6	6	14	4	0	1	1	14	55.2
7	Donovan Mitchell	UTA	UTA @ IND	01/08/2022	L	37	36	13	27	48.1	6	12	50.0	4	4	100	1	1	2	9	1	0	2	5	-3	52.9
8	Keifer Sykes	IND	IND vs. UTA	01/08/2022	W	31	7	2	5	40.0	1	2	50.0	2	2	100	1	4	5	4	1	0	2	3	12	20.0
9	Danuel House Jr.	UTA	UTA @ IND	01/08/2022	L	13	0	0	0	-	0	0	-	0	0	-	0	1	1	0	0	0	0	3	-6	1.2
10	Myles Turner	IND	IND vs. UTA	01/08/2022	W	28	8	3	8	37.5	0	1	0.0	2	4	50.0	1	5	6	2	0	4	3	3	-4	27.2
11	Eric Paschall	UTA	UTA @ IND	01/08/2022	L	4	2	0	0	-	0	0	-	2	2	100	0	0	0	0	0	0	1	0	2	1.0
12	Oshae Brissett	IND	IND vs. UTA	01/08/2022	W	18	7	3	7	42.9	1	2	50.0	0	0	-	2	3	5	0	0	0	0	3	7	13.0
13	Norvel Pelle	UTA	UTA @ IND	01/08/2022	L	9	4	2	4	50.0	0	0	-	0	0	-	2	2	4	0	0	1	1	0	-12	10.8
14	Justin Holiday	IND	IND vs. UTA	01/08/2022	W	29	15	4	7	57.1	4	6	66.7	3	4	75.0	0	4	4	1	0	0	0	1	3	21.3
15	Jeremy Lamb	IND	IND vs. UTA	01/08/2022	W	16	5	1	2	50.0	0	1	0.0	3	4	75.0	0	0	0	1	1	1	0	3	8	12.5
16	Bojan Bogdanovic	UTA	UTA @ IND	01/08/2022	L	37	21	7	16	43.8	3	9	33.3	4	4	100	0	6	6	1	0	0	3	2	-9	26.7
17	Hassan Whiteside	UTA	UTA @ IND	01/08/2022	L	25	8	3	6	50.0	0	0	-	2	3	66.7	3	5	8	0	0	0	1	5	2	16.6
18	Mike Conley	UTA	UTA @ IND	01/08/2022	L	31	9	3	6	50.0	1	4	25.0	2	2	100	1	4	5	7	2	0	2	1	9	29.5
19	Domantas Sabonis	IND	IND vs. UTA	01/08/2022	W	38	42	18	22	81.8	3	4	75.0	3	4	75.0	1	5	6	3	1	1	3	2	13	56.7
20	Royce O'Neale	UTA	UTA @ IND	01/08/2022	L	38	8	3	3	100	2	2	100	0	0	-	1	5	6	2	1	1	1	4	-4	23.2
21	Jordan Clarkson	UTA	UTA @ IND	01/08/2022	L	28	18	7	15	46.7	2	5	40.0	2	2	100	1	1	2	1	1	0	2	2	-30	22.9
22	Serge Ibaka	LAC	LAC vs. MEM	01/08/2022	L	8	0	0	2	0.0	0	1	0.0	0	0	-	0	2	2	0	0	0	1	1	-9	1.4
23	Marcus Morris Sr.	LAC	LAC vs. MEM	01/08/2022	L	29	29	9	17	52.9	4	6	66.7	7	7	100	2	6	8	2	0	0	1	3	0	40.6
24	Reggie Jackson	LAC	LAC vs. MEM	01/08/2022	L	26	18	5	15	33.3	2	6	33.3	6	6	100	0	1	1	0	1	0	2	4	-24	20.2
25	Tyus Jones	MEM	MEM @ LAC	01/08/2022	W	31	18	8	17	47.1	0	6	0.0	2	2	100	0	5	5	5	0	0	2	3	7	29.5
26	Justise Winslow	LAC	LAC vs. MEM	01/08/2022	L	18	7	3	8	37.5	0	1	0.0	1	2	50.0	2	3	5	2	0	0	2	1	11	14.0
27	Ivica Zubac	LAC	LAC vs. MEM	01/08/2022	L	19	8	4	5	80.0	0	0	-	0	0	-	2	5	7	0	0	1	1	5	-5	18.4
28	Dillon Brooks	MEM	MEM @ LAC	01/08/2022	W	7	2	1	3	33.3	0	0	-	0	0	-	1	0	1	0	1	0	0	2	-7	6.2
29	De'Anthony Melton	MEM	MEM @ LAC	01/08/2022	W	23	8	2	12	16.7	1	7	14.3	3	4	75.0	3	8	11	6	2	0	1	3	11	35.2
30	Wenyen Gabriel	LAC	LAC vs. MEM	01/08/2022	L	7	2	1	2	50.0	0	1	0.0	0	0	-	0	2	2	0	1	1	0	2	7	10.4
31	Amir Coffey	LAC	LAC vs. MEM	01/08/2022	L	22	7	2	4	50.0	0	0	-	3	4	75.0	2	2	4	3	0	0	1	1	-6	15.3
32	DaQuan Jeffries	MEM	MEM @ LAC	01/08/2022	W	4	0	0	0	-	0	0	-	0	0	-	0	1	1	1	0	0	0	1	-7	2.7
33	Killian Tillie	MEM	MEM @ LAC	01/08/2022	W	22	9	3	6	50.0	3	4	75.0	0	0	-	0	0	0	0	1	0	0	1	5	12.0
34	Brandon Boston	LAC	LAC vs. MEM	01/08/2022	L	26	13	5	13	38.5	1	4	25.0	2	3	66.7	0	5	5	2	1	0	0	1	-9	25.0
35	Brandon Clarke	MEM	MEM @ LAC	01/08/2022	W	28	18	6	9	66.7	0	0	-	6	9	66.7	7	8	15	3	0	3	1	2	17	48.5
36	Keon Johnson	LAC	LAC vs. MEM	01/08/2022	L	11	4	2	5	40.0	0	2	0.0	0	0	-	3	0	3	1	0	1	1	0	-2	11.1
37	Ziaire Williams	MEM	MEM @ LAC	01/08/2022	W	19	7	3	6	50.0	1	2	50.0	0	0	-	1	2	3	2	0	0	0	1	14	13.6
38	Desmond Bane	MEM	MEM @ LAC	01/08/2022	W	29	23	9	15	60.0	5	8	62.5	0	0	-	0	7	7	4	2	1	3	1	29	43.4
39	Jarrett Culver	MEM	MEM @ LAC	01/08/2022	W	21	5	2	9	22.2	0	3	0.0	1	2	50.0	1	2	3	2	0	1	0	1	4	14.6
40	Terance Mann	LAC	LAC vs. MEM	01/08/2022	L	27	9	4	13	30.8	0	3	0.0	1	2	50.0	3	5	8	1	2	0	1	2	-25	25.1
41	Dakota Mathias	MEM	MEM @ LAC	01/08/2022	W	4	0	0	1	0.0	0	1	0.0	0	0	-	0	0	0	0	0	0	0	0	-7	0.0
42	Jay Scrubb	LAC	LAC vs. MEM	01/08/2022	L	9	2	1	2	50.0	0	0	-	0	0	-	0	2	2	2	0	1	0	0	4	10.4
43	Jon Teske	MEM	MEM @ LAC	01/08/2022	W	4	0	0	0	-	0	0	-	0	2	0.0	0	1	1	0	0	0	0	1	-7	1.2
44	Santi Aldama	MEM	MEM @ LAC	01/08/2022	W	20	7	3	5	60.0	0	1	0.0	1	2	50.0	1	0	1	0	0	1	1	1	-15	10.2
45	Nicolas Batum	LAC	LAC vs. MEM	01/08/2022	L	20	9	3	6	50.0	3	6	50.0	0	0	-	0	2	2	2	1	1	1	2	-6	19.4
46	Jaren Jackson Jr.	MEM	MEM @ LAC	01/08/2022	W	29	26	7	17	41.2	2	6	33.3	10	10	100	2	6	8	3	3	5	1	4	31	63.1
47	Eric Bledsoe	LAC	LAC vs. MEM	01/08/2022	L	19	0	0	4	0.0	0	2	0.0	0	0	-	0	0	0	1	1	1	1	1	-11	6.5
48	Kevin Love	CLE	CLE @ POR	01/07/2022	W	27	8	3	9	33.3	2	6	33.3	0	2	0.0	1	6	7	2	0	0	1	1	2	18.4
49	Ben McLemore	POR	POR vs. CLE	01/07/2022	L	18	5	2	8	25.0	1	5	20.0	0	0	-	0	0	0	1	0	0	0	1	-3	6.5
0	Cody Zeller	POR	POR vs. CLE	01/07/2022	L	12	6	3	5	60.0	0	0	-	0	0	-	2	2	4	0	1	0	1	3	2	12.8
1	Robert Covington	POR	POR vs. CLE	01/07/2022	L	34	17	6	9	66.7	5	8	62.5	0	0	-	3	5	8	1	1	2	3	5	-8	34.1
2	Jusuf Nurkic	POR	POR vs. CLE	01/07/2022	L	31	14	5	17	29.4	2	2	100	2	4	50.0	4	8	12	4	2	1	2	3	-13	41.4
3	Evan Mobley	CLE	CLE @ POR	01/07/2022	W	34	18	7	14	50.0	0	0	-	4	8	50.0	3	5	8	3	1	2	1	0	-3	40.1
4	Trendon Watford	POR	POR vs. CLE	01/07/2022	L	14	4	1	4	25.0	0	0	-	2	2	100	1	5	6	2	0	0	0	1	-3	14.2
5	Lamar Stevens	CLE	CLE @ POR	01/07/2022	W	17	3	1	5	20.0	0	2	0.0	1	2	50.0	0	3	3	1	0	0	0	1	3	8.1
6	Dylan Windler	CLE	CLE @ POR	01/07/2022	W	10	6	2	2	100	2	2	100	0	0	-	0	2	2	1	0	0	0	1	1	9.9
7	Nassir Little	POR	POR vs. CLE	01/07/2022	L	31	8	3	9	33.3	2	4	50.0	0	2	0.0	2	6	8	0	0	0	1	2	0	16.6
8	Norman Powell	POR	POR vs. CLE	01/07/2022	L	37	19	5	14	35.7	4	8	50.0	5	8	62.5	3	2	5	3	1	0	0	2	-8	32.5
9	Darius Garland	CLE	CLE @ POR	01/07/2022	W	39	26	10	17	58.8	5	8	62.5	1	1	100	0	1	1	6	1	0	3	1	9	36.2
10	CJ Elleby	POR	POR vs. CLE	01/07/2022	L	11	4	2	3	66.7	0	0	-	0	1	0.0	1	1	2	0	1	0	0	0	-3	9.4
11	Anfernee Simons	POR	POR vs. CLE	01/07/2022	L	34	14	6	15	40.0	2	8	25.0	0	0	-	0	3	3	7	1	1	4	2	-12	30.1
12	Jarrett Allen	CLE	CLE @ POR	01/07/2022	W	33	13	5	6	83.3	0	0	-	3	4	75.0	4	9	13	1	2	0	2	4	16	34.1
13	Lauri Markkanen	CLE	CLE @ POR	01/07/2022	W	33	15	4	9	44.4	2	6	33.3	5	6	83.3	0	1	1	5	1	1	0	2	13	29.7
14	Cedi Osman	CLE	CLE @ POR	01/07/2022	W	30	14	5	9	55.6	4	7	57.1	0	0	-	0	3	3	0	1	0	0	2	1	20.6
15	Dennis Smith Jr.	POR	POR vs. CLE	01/07/2022	L	17	10	4	8	50.0	0	0	-	2	2	100	0	3	3	4	1	1	0	0	0	25.6
16	Rajon Rondo	CLE	CLE @ POR	01/07/2022	W	17	11	2	9	22.2	2	8	25.0	5	6	83.3	0	5	5	3	1	0	1	3	4	23.5
17	LeBron James	LAL	LAL vs. ATL	01/07/2022	W	37	32	13	24	54.2	1	6	16.7	5	5	100	1	7	8	9	4	3	4	4	4	72.1
18	Carmelo Anthony	LAL	LAL vs. ATL	01/07/2022	W	28	17	5	10	50.0	4	7	57.1	3	3	100	1	6	7	2	2	0	0	0	2	34.4
19	Dwight Howard	LAL	LAL vs. ATL	01/07/2022	W	4	0	0	0	-	0	0	-	0	0	-	0	3	3	0	0	0	0	1	6	3.6
20	Trevor Ariza	LAL	LAL vs. ATL	01/07/2022	W	12	0	0	2	0.0	0	2	0.0	0	0	-	0	2	2	1	0	0	0	0	8	3.9
21	Bogdan Bogdanovic	ATL	ATL @ LAL	01/07/2022	L	27	15	5	12	41.7	4	9	44.4	1	2	50.0	1	3	4	2	1	0	2	1	-25	23.8
22	Kevin Huerter	ATL	ATL @ LAL	01/07/2022	L	29	16	6	10	60.0	4	6	66.7	0	0	-	0	2	2	2	1	0	1	2	-1	23.4
23	Clint Capela	ATL	ATL @ LAL	01/07/2022	L	23	9	4	10	40.0	0	0	-	1	5	20.0	4	8	12	0	1	0	0	3	-12	26.4
24	Avery Bradley	LAL	LAL vs. ATL	01/07/2022	W	24	21	8	11	72.7	4	7	57.1	1	1	100	1	5	6	0	0	0	0	5	16	28.2
25	Russell Westbrook	LAL	LAL vs. ATL	01/07/2022	W	31	9	4	14	28.6	0	0	-	1	3	33.3	1	10	11	13	0	0	3	6	22	38.7
26	Kent Bazemore	LAL	LAL vs. ATL	01/07/2022	W	2	0	0	2	0.0	0	0	-	0	0	-	1	1	2	0	0	0	0	0	-3	2.4
27	Stanley Johnson	LAL	LAL vs. ATL	01/07/2022	W	20	3	1	2	50.0	0	1	0.0	1	1	100	1	1	2	2	2	1	1	3	4	16.4
28	Timothe Luwawu-Cabarrot	ATL	ATL @ LAL	01/07/2022	L	23	0	0	5	0.0	0	5	0.0	0	0	-	1	2	3	3	0	0	0	1	-2	8.1
29	Malik Monk	LAL	LAL vs. ATL	01/07/2022	W	35	29	11	20	55.0	7	12	58.3	0	0	-	1	3	4	3	2	0	0	4	14	44.3
30	John Collins	ATL	ATL @ LAL	01/07/2022	L	32	21	8	17	47.1	0	0	-	5	5	100	5	3	8	0	0	0	0	4	-6	30.6
31	Trae Young	ATL	ATL @ LAL	01/07/2022	L	36	25	8	21	38.1	1	7	14.3	8	10	80.0	0	9	9	14	0	0	9	1	-9	47.8
32	Cam Reddish	ATL	ATL @ LAL	01/07/2022	L	13	0	0	4	0.0	0	1	0.0	0	0	-	0	2	2	1	0	0	1	1	-15	2.9
33	Austin Reaves	LAL	LAL vs. ATL	01/07/2022	W	18	2	1	3	33.3	0	2	0.0	0	0	-	1	0	1	2	2	0	0	2	9	12.2
34	Talen Horton-Tucker	LAL	LAL vs. ATL	01/07/2022	W	31	21	7	13	53.8	1	4	25.0	6	6	100	0	1	1	5	2	0	0	1	-2	35.7
35	Danilo Gallinari	ATL	ATL @ LAL	01/07/2022	L	18	13	4	6	66.7	3	5	60.0	2	2	100	1	4	5	2	0	0	0	1	-9	22.0
36	Sharife Cooper	ATL	ATL @ LAL	01/07/2022	L	3	3	1	1	100	1	1	100	0	0	-	0	2	2	0	0	0	1	0	2	4.4
37	Skylar Mays	ATL	ATL @ LAL	01/07/2022	L	3	2	1	1	100	0	0	-	0	0	-	0	0	0	0	0	0	0	0	2	2.0
38	Delon Wright	ATL	ATL @ LAL	01/07/2022	L	15	2	1	4	25.0	0	2	0.0	0	0	-	0	0	0	5	0	0	0	0	-3	9.5
39	Onyeka Okongwu	ATL	ATL @ LAL	01/07/2022	L	18	12	5	5	100	0	0	-	2	3	66.7	1	6	7	0	0	0	1	4	-2	19.4
40	Charles Bassey	PHI	PHI vs. SAS	01/07/2022	W	2	0	0	1	0.0	0	0	-	0	0	-	1	1	2	0	0	1	0	1	0	5.4
41	Myles Powell	PHI	PHI vs. SAS	01/07/2022	W	2	2	0	0	-	0	0	-	2	2	100	0	0	0	0	0	0	0	1	0	2.0
42	Andre Drummond	PHI	PHI vs. SAS	01/07/2022	W	14	5	2	4	50.0	0	0	-	1	2	50.0	3	3	6	2	3	0	4	3	-7	20.2
43	Devontae Cacok	SAS	SAS @ PHI	01/07/2022	L	4	2	1	2	50.0	0	0	-	0	0	-	1	0	1	0	0	0	0	1	-3	3.2
44	Drew Eubanks	SAS	SAS @ PHI	01/07/2022	L	18	6	2	4	50.0	0	0	-	2	2	100	3	1	4	2	0	0	1	3	-23	12.8
45	Jaylen Morris	SAS	SAS @ PHI	01/07/2022	L	4	1	0	2	0.0	0	1	0.0	1	2	50.0	0	0	0	0	0	0	0	1	-3	1.0
46	Furkan Korkmaz	PHI	PHI vs. SAS	01/07/2022	W	33	7	3	11	27.3	1	6	16.7	0	0	-	1	4	5	2	0	0	1	1	7	15.0
47	Anthony Lamb	SAS	SAS @ PHI	01/07/2022	L	4	0	0	1	0.0	0	1	0.0	0	0	-	0	1	1	1	0	0	0	0	-3	2.7
48	Seth Curry	PHI	PHI vs. SAS	01/07/2022	W	37	23	10	18	55.6	3	8	37.5	0	0	-	0	7	7	7	0	0	1	3	30	40.9
49	Tobias Harris	PHI	PHI vs. SAS	01/07/2022	W	34	23	9	12	75.0	0	0	-	5	6	83.3	2	5	7	5	0	0	0	2	2	38.9
0	Joel Embiid	PHI	PHI vs. SAS	01/07/2022	W	32	31	10	23	43.5	0	1	0.0	11	15	73.3	3	9	12	7	0	1	4	1	26	54.9
1	Joe Wieskamp	SAS	SAS @ PHI	01/07/2022	L	12	1	0	3	0.0	0	2	0.0	1	3	33.3	0	2	2	0	0	0	0	1	-12	3.4
2	Tyler Johnson	SAS	SAS @ PHI	01/07/2022	L	12	0	0	0	-	0	0	-	0	0	-	2	0	2	2	0	0	1	1	2	4.4
3	Charlie Brown Jr.	PHI	PHI vs. SAS	01/07/2022	W	12	3	1	2	50.0	0	0	-	1	1	100	1	2	3	1	2	1	1	1	2	16.1
4	Braxton Key	PHI	PHI vs. SAS	01/07/2022	W	2	0	0	1	0.0	0	1	0.0	0	0	-	0	1	1	1	0	0	0	0	0	2.7
5	Aaron Henry	PHI	PHI vs. SAS	01/07/2022	W	2	2	1	2	50.0	0	0	-	0	0	-	0	0	0	0	0	0	0	1	0	2.0
6	Matisse Thybulle	PHI	PHI vs. SAS	01/07/2022	W	33	12	5	5	100	1	1	100	1	1	100	0	2	2	1	2	0	0	0	20	21.9
7	Danny Green	PHI	PHI vs. SAS	01/07/2022	W	15	6	2	4	50.0	2	3	66.7	0	0	-	0	2	2	1	0	1	0	0	9	12.9
8	Joshua Primo	SAS	SAS @ PHI	01/07/2022	L	25	9	4	7	57.1	1	3	33.3	0	0	-	1	1	2	2	1	1	2	4	-7	18.4
9	Lonnie Walker IV	SAS	SAS @ PHI	01/07/2022	L	19	13	5	11	45.5	1	3	33.3	2	2	100	0	4	4	2	0	0	2	2	-8	18.8
10	Jock Landale	SAS	SAS @ PHI	01/07/2022	L	17	8	3	7	42.9	2	5	40.0	0	0	-	0	2	2	0	0	2	0	0	-13	16.4
11	Georges Niang	PHI	PHI vs. SAS	01/07/2022	W	20	5	2	4	50.0	1	3	33.3	0	0	-	1	1	2	1	0	0	2	4	6	6.9
12	Jakob Poeltl	SAS	SAS @ PHI	01/07/2022	L	30	17	7	12	58.3	0	0	-	3	4	75.0	2	4	6	1	1	1	0	2	4	31.7
13	Bryn Forbes	SAS	SAS @ PHI	01/07/2022	L	31	7	3	14	21.4	1	7	14.3	0	0	-	1	4	5	3	1	1	0	2	-8	23.5
14	Keita Bates-Diop	SAS	SAS @ PHI	01/07/2022	L	28	9	3	6	50.0	1	2	50.0	2	2	100	0	5	5	0	0	0	0	1	-5	15.0
15	Dejounte Murray	SAS	SAS @ PHI	01/07/2022	L	36	27	10	23	43.5	3	6	50.0	4	5	80.0	1	4	5	9	3	1	6	3	-16	52.5
16	Neemias Queta	SAC	SAC @ DEN	01/07/2022	L	1	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	0	0.0
17	Jahmi'us Ramsey	SAC	SAC @ DEN	01/07/2022	L	1	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	0	0.0
18	Robert Woodard II	SAC	SAC @ DEN	01/07/2022	L	1	0	0	0	-	0	0	-	0	0	-	0	1	1	0	0	0	0	0	0	1.2
19	Monte Morris	DEN	DEN vs. SAC	01/07/2022	W	31	13	5	11	45.5	1	3	33.3	2	5	40.0	1	2	3	4	0	0	0	1	-1	22.6
20	De'Aaron Fox	SAC	SAC @ DEN	01/07/2022	L	38	30	11	23	47.8	0	3	0.0	8	10	80.0	2	5	7	5	1	0	2	3	5	46.9
21	Jeff Green	DEN	DEN vs. SAC	01/07/2022	W	16	18	7	9	77.8	1	3	33.3	3	3	100	0	3	3	1	0	1	1	3	15	25.1
22	Tristan Thompson	SAC	SAC @ DEN	01/07/2022	L	11	5	1	3	33.3	0	0	-	3	4	75.0	2	1	3	0	0	1	1	1	-2	10.6
23	Austin Rivers	DEN	DEN vs. SAC	01/07/2022	W	17	2	1	3	33.3	0	2	0.0	0	0	-	0	0	0	0	0	0	0	2	15	2.0
24	Buddy Hield	SAC	SAC @ DEN	01/07/2022	L	27	7	2	9	22.2	2	7	28.6	1	1	100	0	2	2	2	2	1	2	0	-11	19.4
25	Marvin Bagley III	SAC	SAC @ DEN	01/07/2022	L	29	12	5	10	50.0	0	2	0.0	2	2	100	2	3	5	0	1	1	1	2	-5	23.0
26	Tyrese Haliburton	SAC	SAC @ DEN	01/07/2022	L	29	14	5	7	71.4	4	5	80.0	0	0	-	0	4	4	6	0	0	1	2	-10	26.8
27	Zeke Nnaji	DEN	DEN vs. SAC	01/07/2022	W	13	3	1	1	100	1	1	100	0	2	0.0	2	1	3	0	0	1	0	3	6	9.6
28	Facundo Campazzo	DEN	DEN vs. SAC	01/07/2022	W	25	6	2	6	33.3	0	3	0.0	2	2	100	0	3	3	7	1	1	0	3	2	26.1
29	Bones Hyland	DEN	DEN vs. SAC	01/07/2022	W	16	13	5	11	45.5	3	6	50.0	0	0	-	0	5	5	3	0	1	0	1	10	26.5
30	Davion Mitchell	SAC	SAC @ DEN	01/07/2022	L	26	8	3	12	25.0	2	4	50.0	0	0	-	0	2	2	3	0	0	0	1	-11	14.9
31	Damian Jones	SAC	SAC @ DEN	01/07/2022	L	8	2	1	3	33.3	0	0	-	0	0	-	1	1	2	0	0	0	1	4	-10	3.4
32	Harrison Barnes	SAC	SAC @ DEN	01/07/2022	L	34	9	3	8	37.5	1	3	33.3	2	2	100	1	8	9	2	0	0	1	0	3	21.8
33	Maurice Harkless	SAC	SAC @ DEN	01/07/2022	L	9	6	2	6	33.3	2	4	50.0	0	0	-	1	1	2	1	0	0	2	2	-11	7.9
34	Will Barton	DEN	DEN vs. SAC	01/07/2022	W	34	10	3	9	33.3	2	6	33.3	2	2	100	0	2	2	6	1	0	3	2	0	21.4
35	JaMychal Green	DEN	DEN vs. SAC	01/07/2022	W	22	13	6	8	75.0	1	3	33.3	0	0	-	1	8	9	1	0	1	0	1	2	28.3
36	Alex Len	SAC	SAC @ DEN	01/07/2022	L	28	18	7	11	63.6	0	1	0.0	4	5	80.0	3	7	10	2	2	0	0	4	2	39.0
37	Nikola Jokic	DEN	DEN vs. SAC	01/07/2022	W	34	33	13	20	65.0	3	6	50.0	4	8	50.0	1	9	10	7	2	2	2	3	0	65.5
38	Aaron Gordon	DEN	DEN vs. SAC	01/07/2022	W	33	10	4	7	57.1	0	1	0.0	2	2	100	0	3	3	3	1	0	1	1	1	20.1
39	Eric Gordon	HOU	HOU vs. DAL	01/07/2022	L	21	5	1	5	20.0	0	3	0.0	3	3	100	0	2	2	2	0	0	1	0	-21	9.4
40	Trey Burke	DAL	DAL @ HOU	01/07/2022	W	16	7	3	9	33.3	1	3	33.3	0	0	-	1	0	1	1	0	0	2	1	-7	7.7
41	Dwight Powell	DAL	DAL @ HOU	01/07/2022	W	18	15	6	8	75.0	0	0	-	3	5	60.0	3	2	5	1	0	1	1	2	15	24.5
42	Jae'Sean Tate	HOU	HOU vs. DAL	01/07/2022	L	26	15	6	12	50.0	2	4	50.0	1	2	50.0	2	6	8	5	0	0	1	4	-18	31.1
43	Kenyon Martin Jr.	HOU	HOU vs. DAL	01/07/2022	L	17	6	2	5	40.0	1	2	50.0	1	2	50.0	0	3	3	1	1	1	1	0	-16	16.1
44	Garrison Mathews	HOU	HOU vs. DAL	01/07/2022	L	25	15	4	9	44.4	3	8	37.5	4	4	100	0	2	2	0	0	0	1	5	-10	16.4
45	Jalen Brunson	DAL	DAL @ HOU	01/07/2022	W	25	15	7	11	63.6	0	1	0.0	1	2	50.0	1	3	4	10	1	0	2	2	31	35.8
46	Maxi Kleber	DAL	DAL @ HOU	01/07/2022	W	26	8	3	6	50.0	2	4	50.0	0	1	0.0	1	10	11	1	1	1	3	5	31	25.7
47	Sterling Brown	DAL	DAL @ HOU	01/07/2022	W	19	9	4	7	57.1	1	3	33.3	0	0	-	0	4	4	0	0	1	0	2	9	16.8
48	Tim Hardaway Jr.	DAL	DAL @ HOU	01/07/2022	W	24	19	5	11	45.5	5	10	50.0	4	7	57.1	0	4	4	7	0	0	0	1	10	34.3
49	Reggie Bullock	DAL	DAL @ HOU	01/07/2022	W	23	15	5	10	50.0	5	9	55.6	0	0	-	0	7	7	4	1	0	1	0	20	31.4
0	Josh Christopher	HOU	HOU vs. DAL	01/07/2022	L	21	7	3	8	37.5	0	2	0.0	1	1	100	2	4	6	1	2	0	3	2	-6	18.7
1	Marquese Chriss	DAL	DAL @ HOU	01/07/2022	W	9	6	2	4	50.0	0	0	-	2	4	50.0	1	2	3	1	0	0	2	2	7	9.1
2	Christian Wood	HOU	HOU vs. DAL	01/07/2022	L	24	20	8	13	61.5	1	5	20.0	3	7	42.9	0	3	3	1	1	1	1	2	-21	30.1
3	Dorian Finney-Smith	DAL	DAL @ HOU	01/07/2022	W	23	10	4	5	80.0	1	2	50.0	1	2	50.0	0	3	3	3	0	0	0	1	20	18.1
4	David Nwaba	HOU	HOU vs. DAL	01/07/2022	L	21	5	1	6	16.7	0	4	0.0	3	5	60.0	0	5	5	1	0	1	0	0	1	15.5
5	Frank Ntilikina	DAL	DAL @ HOU	01/07/2022	W	16	7	3	7	42.9	1	3	33.3	0	0	-	1	2	3	4	1	0	1	3	2	18.6
6	Theo Pinson	DAL	DAL @ HOU	01/07/2022	W	3	0	0	2	0.0	0	2	0.0	0	0	-	0	0	0	0	0	0	0	0	-3	0.0
7	Kevin Porter Jr.	HOU	HOU vs. DAL	01/07/2022	L	27	11	4	8	50.0	2	3	66.7	1	1	100	1	1	2	4	0	0	2	4	-18	17.4
