	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
13	Wendell Carter Jr.	CHI	CHI @ IND	02/15/2021	W	21	11	4	7	57.1	0	0	-	3	4	75.0	1	8	9	1	1	0	4	5	4	22.3
14	Aaron Holiday	IND	IND vs. CHI	02/15/2021	L	18	4	1	6	16.7	0	1	0.0	2	2	100	0	1	1	0	1	1	2	0	-3	9.2
15	Ryan Arcidiacono	CHI	CHI @ IND	02/15/2021	W	4	0	0	0	-	0	0	-	0	0	-	0	2	2	1	0	0	0	0	0	3.9
16	Edmond Sumner	IND	IND vs. CHI	02/15/2021	L	12	3	1	1	100	0	0	-	1	2	50.0	1	0	1	0	0	0	0	3	6	4.2
17	Tyrese Maxey	PHI	PHI @ UTA	02/15/2021	L	13	6	3	8	37.5	0	2	0.0	0	0	-	0	0	0	0	0	0	0	1	-9	6.0
18	Rudy Gobert	UTA	UTA vs. PHI	02/15/2021	W	32	11	3	3	100	0	0	-	5	8	62.5	1	8	9	2	1	2	1	3	5	32.8
19	Ben Simmons	PHI	PHI @ UTA	02/15/2021	L	38	42	15	26	57.7	0	0	-	12	13	92.3	3	6	9	12	1	1	4	2	-5	72.8
20	Danny Green	PHI	PHI @ UTA	02/15/2021	L	29	3	1	6	16.7	1	4	25.0	0	0	-	1	3	4	1	0	0	1	4	-10	8.3
21	Furkan Korkmaz	PHI	PHI @ UTA	02/15/2021	L	21	0	0	5	0.0	0	2	0.0	0	0	-	0	2	2	2	1	0	2	0	-15	6.4
22	Dwight Howard	PHI	PHI @ UTA	02/15/2021	L	26	14	5	8	62.5	0	1	0.0	4	6	66.7	6	6	12	0	0	1	1	4	-7	30.4
23	Jordan Clarkson	UTA	UTA vs. PHI	02/15/2021	W	29	40	13	20	65.0	8	13	61.5	6	7	85.7	0	0	0	1	2	0	2	0	9	45.5
24	Mike Scott	PHI	PHI @ UTA	02/15/2021	L	17	6	2	3	66.7	2	2	100	0	0	-	0	1	1	0	0	0	2	3	1	5.2
25	Isaiah Joe	PHI	PHI @ UTA	02/15/2021	L	3	0	0	1	0.0	0	1	0.0	0	0	-	0	1	1	0	0	0	0	0	5	1.2
26	Georges Niang	UTA	UTA vs. PHI	02/15/2021	W	15	6	2	4	50.0	2	4	50.0	0	0	-	0	2	2	1	1	0	1	2	6	11.9
27	Bojan Bogdanovic	UTA	UTA vs. PHI	02/15/2021	W	34	11	4	12	33.3	0	6	0.0	3	3	100	1	4	5	0	0	0	2	2	8	15.0
28	Seth Curry	PHI	PHI @ UTA	02/15/2021	L	37	11	5	10	50.0	1	4	25.0	0	0	-	0	2	2	1	0	0	1	2	1	13.9
29	Royce O'Neale	UTA	UTA vs. PHI	02/15/2021	W	36	11	3	7	42.9	3	7	42.9	2	2	100	2	6	8	3	3	0	0	5	2	34.1
30	Matisse Thybulle	PHI	PHI @ UTA	02/15/2021	L	20	5	2	3	66.7	1	2	50.0	0	0	-	0	1	1	1	2	2	1	2	-5	18.7
31	Miye Oni	UTA	UTA vs. PHI	02/15/2021	W	11	3	1	2	50.0	1	2	50.0	0	0	-	1	1	2	0	1	0	0	0	9	8.4
32	Derrick Favors	UTA	UTA vs. PHI	02/15/2021	W	16	8	2	2	100	0	0	-	4	4	100	2	2	4	1	0	1	0	3	6	17.3
33	Donovan Mitchell	UTA	UTA vs. PHI	02/15/2021	W	35	24	9	24	37.5	2	8	25.0	4	5	80.0	0	3	3	5	0	0	2	2	4	33.1
34	Tobias Harris	PHI	PHI @ UTA	02/15/2021	L	37	36	14	24	58.3	3	5	60.0	5	5	100	2	8	10	2	2	0	0	3	-11	57.0
35	Joe Ingles	UTA	UTA vs. PHI	02/15/2021	W	33	20	8	12	66.7	2	5	40.0	2	2	100	0	3	3	5	1	1	3	1	6	34.1
36	Duncan Robinson	MIA	MIA @ LAC	02/15/2021	L	35	13	5	13	38.5	3	11	27.3	0	0	-	0	4	4	1	0	0	0	4	5	19.3
37	Andre Iguodala	MIA	MIA @ LAC	02/15/2021	L	21	2	1	2	50.0	0	1	0.0	0	0	-	0	2	2	3	1	1	0	1	-10	14.9
38	Jimmy Butler	MIA	MIA @ LAC	02/15/2021	L	38	30	10	19	52.6	0	2	0.0	10	10	100	3	7	10	10	2	0	1	1	5	62.0
39	Amir Coffey	LAC	LAC vs. MIA	02/15/2021	W	32	15	5	7	71.4	5	6	83.3	0	0	-	0	3	3	2	1	0	1	2	8	23.6
40	Maurice Harkless	MIA	MIA @ LAC	02/15/2021	L	13	0	0	0	-	0	0	-	0	0	-	1	0	1	2	0	1	0	1	-6	7.2
41	Bam Adebayo	MIA	MIA @ LAC	02/15/2021	L	36	27	12	15	80.0	0	0	-	3	5	60.0	3	9	12	7	1	2	3	3	-5	57.9
42	Precious Achiuwa	MIA	MIA @ LAC	02/15/2021	L	12	8	3	6	50.0	0	0	-	2	2	100	0	1	1	0	2	0	0	3	-2	15.2
43	Serge Ibaka	LAC	LAC vs. MIA	02/15/2021	W	20	7	3	8	37.5	0	2	0.0	1	1	100	2	7	9	0	1	0	3	2	-7	17.8
44	Kelly Olynyk	MIA	MIA @ LAC	02/15/2021	L	14	2	1	6	16.7	0	4	0.0	0	0	-	0	2	2	1	0	0	1	2	6	4.9
45	Terance Mann	LAC	LAC vs. MIA	02/15/2021	W	37	15	5	8	62.5	1	2	50.0	4	6	66.7	2	5	7	3	0	0	1	1	0	26.9
46	Tyler Herro	MIA	MIA @ LAC	02/15/2021	L	41	27	11	20	55.0	4	10	40.0	1	3	33.3	2	3	5	2	1	2	2	1	-8	43.0
47	Kendrick Nunn	MIA	MIA @ LAC	02/15/2021	L	21	6	2	6	33.3	0	4	0.0	2	2	100	0	2	2	1	0	0	1	4	-17	8.9
48	Reggie Jackson	LAC	LAC vs. MIA	02/15/2021	W	24	6	2	6	33.3	0	3	0.0	2	2	100	0	1	1	8	0	0	0	4	-3	19.2
49	Patrick Patterson	LAC	LAC vs. MIA	02/15/2021	W	7	0	0	2	0.0	0	1	0.0	0	0	-	0	1	1	1	0	0	0	1	7	2.7
0	Ivica Zubac	LAC	LAC vs. MIA	02/15/2021	W	28	22	9	11	81.8	0	0	-	4	4	100	2	6	8	1	1	0	1	3	14	35.1
1	Marcus Morris Sr.	LAC	LAC vs. MIA	02/15/2021	W	26	32	11	15	73.3	6	8	75.0	4	4	100	1	2	3	2	1	0	2	5	-4	39.6
2	Lou Williams	LAC	LAC vs. MIA	02/15/2021	W	35	18	8	20	40.0	1	5	20.0	1	3	33.3	0	3	3	10	0	0	2	2	5	34.6
3	Luke Kennard	LAC	LAC vs. MIA	02/15/2021	W	30	10	4	8	50.0	2	5	40.0	0	0	-	0	4	4	4	1	0	2	2	15	21.8
4	Max Strus	MIA	MIA @ LAC	02/15/2021	L	9	3	1	4	25.0	1	4	25.0	0	0	-	0	0	0	0	0	0	0	1	-3	3.0
5	Elfrid Payton	NYK	NYK vs. ATL	02/15/2021	W	24	12	5	12	41.7	0	1	0.0	2	2	100	3	4	7	1	1	0	1	2	3	23.9
6	Taj Gibson	NYK	NYK vs. ATL	02/15/2021	W	17	1	0	0	-	0	0	-	1	2	50.0	1	2	3	0	0	1	0	4	-3	7.6
7	Trae Young	ATL	ATL @ NYK	02/15/2021	L	40	23	6	19	31.6	1	4	25.0	10	12	83.3	0	3	3	8	1	0	4	2	-4	37.6
8	John Collins	ATL	ATL @ NYK	02/15/2021	L	30	19	8	14	57.1	3	3	100	0	0	-	2	2	4	0	1	1	0	4	0	29.8
9	Cam Reddish	ATL	ATL @ NYK	02/15/2021	L	36	16	4	12	33.3	2	8	25.0	6	6	100	2	4	6	2	0	2	3	2	-4	29.2
10	Alec Burks	NYK	NYK vs. ATL	02/15/2021	W	19	4	1	3	33.3	0	2	0.0	2	2	100	0	4	4	1	1	0	0	0	1	13.3
11	Danilo Gallinari	ATL	ATL @ NYK	02/15/2021	L	26	16	3	5	60.0	3	4	75.0	7	7	100	0	5	5	0	0	1	0	5	-14	25.0
12	Julius Randle	NYK	NYK vs. ATL	02/15/2021	W	41	44	14	22	63.6	7	13	53.8	9	12	75.0	0	9	9	5	0	0	3	1	17	59.3
13	RJ Barrett	NYK	NYK vs. ATL	02/15/2021	W	33	21	8	14	57.1	3	3	100	2	3	66.7	4	2	6	3	1	0	1	1	12	34.7
14	Skylar Mays	ATL	ATL @ NYK	02/15/2021	L	14	11	4	8	50.0	1	3	33.3	2	2	100	1	2	3	1	0	0	0	0	-5	16.1
15	Onyeka Okongwu	ATL	ATL @ NYK	02/15/2021	L	3	0	0	0	-	0	0	-	0	0	-	0	1	1	0	0	0	0	0	-2	1.2
16	Nerlens Noel	NYK	NYK vs. ATL	02/15/2021	W	27	6	3	3	100	0	0	-	0	0	-	1	3	4	2	2	3	0	5	17	28.8
17	Immanuel Quickley	NYK	NYK vs. ATL	02/15/2021	W	22	16	4	11	36.4	4	8	50.0	4	4	100	0	2	2	5	0	0	0	1	8	25.9
18	Solomon Hill	ATL	ATL @ NYK	02/15/2021	L	17	4	2	4	50.0	0	2	0.0	0	0	-	0	1	1	0	0	0	0	2	-6	5.2
19	Clint Capela	ATL	ATL @ NYK	02/15/2021	L	36	15	7	11	63.6	0	0	-	1	2	50.0	6	12	18	1	1	2	2	3	-6	45.1
20	Reggie Bullock	NYK	NYK vs. ATL	02/15/2021	W	22	8	3	7	42.9	2	5	40.0	0	0	-	1	1	2	2	0	0	1	3	1	12.4
21	Derrick Rose	NYK	NYK vs. ATL	02/15/2021	W	24	8	3	9	33.3	0	1	0.0	2	2	100	0	3	3	3	0	2	2	4	8	20.1
22	Obi Toppin	NYK	NYK vs. ATL	02/15/2021	W	11	3	1	2	50.0	1	1	100	0	0	-	0	2	2	0	0	0	0	1	-9	5.4
23	Kevin Huerter	ATL	ATL @ NYK	02/15/2021	L	37	8	2	12	16.7	1	9	11.1	3	3	100	0	1	1	5	2	0	2	1	-14	20.7
24	Isaac Okoro	CLE	CLE @ GSW	02/15/2021	L	26	2	1	8	12.5	0	3	0.0	0	0	-	2	2	4	3	2	1	4	4	-12	16.3
25	Stephen Curry	GSW	GSW vs. CLE	02/15/2021	W	30	36	13	19	68.4	7	11	63.6	3	3	100	0	2	2	6	0	0	1	0	20	46.4
26	Eric Paschall	GSW	GSW vs. CLE	02/15/2021	W	18	14	6	11	54.5	0	1	0.0	2	2	100	2	6	8	1	1	1	2	1	11	29.1
27	Cedi Osman	CLE	CLE @ GSW	02/15/2021	L	35	17	6	15	40.0	3	9	33.3	2	2	100	0	10	10	2	2	0	2	2	-35	36.0
28	Dean Wade	CLE	CLE @ GSW	02/15/2021	L	13	4	1	4	25.0	1	3	33.3	1	2	50.0	3	3	6	0	0	0	1	1	1	10.2
29	Damion Lee	GSW	GSW vs. CLE	02/15/2021	W	20	5	1	6	16.7	1	6	16.7	2	2	100	0	5	5	0	1	1	1	2	15	16.0
30	Collin Sexton	CLE	CLE @ GSW	02/15/2021	L	42	23	9	20	45.0	1	5	20.0	4	5	80.0	3	0	3	5	3	0	2	3	-26	41.1
31	Damyean Dotson	CLE	CLE @ GSW	02/15/2021	L	19	10	4	8	50.0	2	6	33.3	0	0	-	0	6	6	1	1	0	2	1	-9	19.7
32	Brad Wanamaker	GSW	GSW vs. CLE	02/15/2021	W	18	7	2	4	50.0	0	1	0.0	3	3	100	0	3	3	4	0	1	0	3	11	19.6
33	JaVale McGee	CLE	CLE @ GSW	02/15/2021	L	17	7	3	5	60.0	0	0	-	1	2	50.0	1	3	4	0	0	0	1	6	-4	10.8
34	Darius Garland	CLE	CLE @ GSW	02/15/2021	L	40	16	6	20	30.0	1	4	25.0	3	3	100	1	1	2	3	1	0	4	4	-39	21.9
35	Andrew Wiggins	GSW	GSW vs. CLE	02/15/2021	W	30	15	5	13	38.5	2	4	50.0	3	3	100	1	3	4	2	2	1	5	3	7	26.8
36	Juan Toscano-Anderson	GSW	GSW vs. CLE	02/15/2021	W	28	13	4	5	80.0	1	2	50.0	4	4	100	1	4	5	2	1	1	2	3	16	26.0
37	Kelly Oubre Jr.	GSW	GSW vs. CLE	02/15/2021	W	25	14	6	14	42.9	1	3	33.3	1	1	100	0	3	3	1	2	1	1	3	25	27.1
38	Mychal Mulder	GSW	GSW vs. CLE	02/15/2021	W	17	12	4	6	66.7	4	6	66.7	0	0	-	0	0	0	0	0	0	0	2	6	12.0
39	Lamar Stevens	CLE	CLE @ GSW	02/15/2021	L	19	6	2	3	66.7	0	0	-	2	2	100	0	0	0	4	0	0	0	2	-9	12.0
40	Jarrett Allen	CLE	CLE @ GSW	02/15/2021	L	29	13	5	12	41.7	0	0	-	3	4	75.0	5	9	14	1	1	2	1	1	-22	39.3
41	Kent Bazemore	GSW	GSW vs. CLE	02/15/2021	W	24	7	2	4	50.0	1	3	33.3	2	3	66.7	0	1	1	2	0	2	1	3	24	16.2
42	Draymond Green	GSW	GSW vs. CLE	02/15/2021	W	30	6	3	6	50.0	0	0	-	0	0	-	1	7	8	16	2	2	1	3	20	50.6
43	Hamidou Diallo	OKC	OKC vs. MIL	02/14/2021	W	26	6	3	16	18.8	0	0	-	0	0	-	6	7	13	3	1	0	1	3	0	28.1
44	Brook Lopez	MIL	MIL @ OKC	02/14/2021	L	20	2	1	4	25.0	0	1	0.0	0	0	-	2	0	2	0	0	1	0	0	-11	7.4
45	Bobby Portis	MIL	MIL @ OKC	02/14/2021	L	28	21	9	14	64.3	2	3	66.7	1	1	100	3	3	6	0	3	0	1	1	6	36.2
46	Al Horford	OKC	OKC vs. MIL	02/14/2021	W	30	20	8	16	50.0	2	7	28.6	2	2	100	0	7	7	9	0	0	0	0	10	41.9
47	Justin Jackson	OKC	OKC vs. MIL	02/14/2021	W	34	22	9	16	56.3	4	4	100	0	0	-	1	2	3	5	1	0	1	0	0	35.1
48	Darius Bazley	OKC	OKC vs. MIL	02/14/2021	W	32	18	8	13	61.5	2	7	28.6	0	0	-	0	5	5	3	2	0	0	1	0	34.5
49	D.J. Augustin	MIL	MIL @ OKC	02/14/2021	L	22	1	0	3	0.0	0	3	0.0	1	2	50.0	0	0	0	7	0	0	0	1	-13	11.5
0	Khris Middleton	MIL	MIL @ OKC	02/14/2021	L	35	23	10	22	45.5	2	7	28.6	1	1	100	0	3	3	3	1	1	5	4	-10	32.1
1	Bryn Forbes	MIL	MIL @ OKC	02/14/2021	L	33	14	6	17	35.3	2	8	25.0	0	0	-	0	2	2	0	0	0	1	1	5	15.4
2	Donte DiVincenzo	MIL	MIL @ OKC	02/14/2021	L	30	17	6	10	60.0	5	7	71.4	0	2	0.0	1	7	8	2	1	0	1	3	3	31.6
3	Darius Miller	OKC	OKC vs. MIL	02/14/2021	W	11	5	2	3	66.7	1	2	50.0	0	0	-	0	0	0	1	0	1	1	1	2	8.5
4	Luguentz Dort	OKC	OKC vs. MIL	02/14/2021	W	36	19	6	13	46.2	3	8	37.5	4	9	44.4	1	6	7	2	2	0	7	0	10	29.4
5	Torrey Craig	MIL	MIL @ OKC	02/14/2021	L	13	0	0	1	0.0	0	1	0.0	0	0	-	1	1	2	1	0	0	0	1	-4	3.9
6	Mike Muscala	OKC	OKC vs. MIL	02/14/2021	W	19	8	3	7	42.9	2	5	40.0	0	0	-	0	3	3	2	0	0	0	3	0	14.6
7	Giannis Antetokounmpo	MIL	MIL @ OKC	02/14/2021	L	36	24	10	18	55.6	1	3	33.3	3	3	100	4	13	17	10	3	3	5	4	4	72.4
8	Pat Connaughton	MIL	MIL @ OKC	02/14/2021	L	23	7	3	8	37.5	1	5	20.0	0	0	-	1	6	7	1	1	0	1	1	-5	18.9
9	Isaiah Roby	OKC	OKC vs. MIL	02/14/2021	W	18	6	2	3	66.7	1	1	100	1	2	50.0	3	4	7	2	1	0	0	4	-5	20.4
10	Kenrich Williams	OKC	OKC vs. MIL	02/14/2021	W	34	10	4	8	50.0	0	2	0.0	2	3	66.7	1	3	4	5	1	0	3	2	8	22.3
11	Jarred Vanderbilt	MIN	MIN @ TOR	02/14/2021	W	23	12	4	5	80.0	0	0	-	4	4	100	1	6	7	2	0	2	0	5	-2	29.4
12	DeAndre' Bembry	TOR	TOR vs. MIN	02/14/2021	L	22	9	3	6	50.0	0	2	0.0	3	5	60.0	0	4	4	2	0	0	0	0	2	16.8
13	Juancho Hernangomez	MIN	MIN @ TOR	02/14/2021	W	10	5	2	4	50.0	1	3	33.3	0	0	-	0	3	3	0	0	0	1	1	-6	7.6
14	Norman Powell	TOR	TOR vs. MIN	02/14/2021	L	36	22	8	12	66.7	2	3	66.7	4	5	80.0	1	4	5	1	0	0	1	0	9	28.5
15	Kyle Lowry	TOR	TOR vs. MIN	02/14/2021	L	40	24	6	12	50.0	2	4	50.0	10	12	83.3	0	4	4	4	2	0	4	3	2	36.8
16	Stanley Johnson	TOR	TOR vs. MIN	02/14/2021	L	14	0	0	2	0.0	0	1	0.0	0	0	-	1	3	4	0	0	1	1	2	1	6.8
17	Ricky Rubio	MIN	MIN @ TOR	02/14/2021	W	30	16	6	13	46.2	4	8	50.0	0	0	-	0	1	1	5	0	0	0	2	9	24.7
18	Anthony Edwards	MIN	MIN @ TOR	02/14/2021	W	35	18	7	15	46.7	1	7	14.3	3	4	75.0	0	7	7	3	1	0	2	1	14	31.9
19	Jaylen Nowell	MIN	MIN @ TOR	02/14/2021	W	14	11	4	6	66.7	1	3	33.3	2	3	66.7	0	0	0	2	1	1	0	5	3	20.0
20	Fred VanVleet	TOR	TOR vs. MIN	02/14/2021	L	38	22	8	21	38.1	4	12	33.3	2	2	100	0	3	3	6	0	0	1	3	-15	33.6
21	Josh Okogie	MIN	MIN @ TOR	02/14/2021	W	7	0	0	3	0.0	0	2	0.0	0	0	-	1	0	1	0	0	0	1	1	-3	0.2
22	Chris Boucher	TOR	TOR vs. MIN	02/14/2021	L	18	6	2	6	33.3	0	2	0.0	2	2	100	3	1	4	1	0	1	0	3	-8	15.3
23	Terence Davis	TOR	TOR vs. MIN	02/14/2021	L	12	5	2	6	33.3	1	4	25.0	0	0	-	0	1	1	3	1	0	0	1	-5	13.7
24	Jordan McLaughlin	MIN	MIN @ TOR	02/14/2021	W	19	6	2	4	50.0	0	0	-	2	2	100	0	3	3	4	2	1	2	1	-6	22.6
25	Naz Reid	MIN	MIN @ TOR	02/14/2021	W	14	2	1	5	20.0	0	1	0.0	0	0	-	0	2	2	1	0	0	1	3	-6	4.9
26	Jaden McDaniels	MIN	MIN @ TOR	02/14/2021	W	18	6	2	3	66.7	1	2	50.0	1	2	50.0	0	2	2	2	0	1	1	1	11	13.4
27	Karl-Anthony Towns	MIN	MIN @ TOR	02/14/2021	W	33	20	8	11	72.7	2	3	66.7	2	4	50.0	3	8	11	3	1	3	7	6	8	42.7
28	Malik Beasley	MIN	MIN @ TOR	02/14/2021	W	37	20	7	13	53.8	6	10	60.0	0	0	-	0	3	3	6	1	0	3	0	-2	32.6
29	Aron Baynes	TOR	TOR vs. MIN	02/14/2021	L	24	6	3	7	42.9	0	2	0.0	0	0	-	4	1	5	1	1	0	1	6	0	15.5
30	Pascal Siakam	TOR	TOR vs. MIN	02/14/2021	L	37	18	6	19	31.6	1	3	33.3	5	5	100	1	7	8	6	2	1	3	4	-6	42.6
31	Grant Williams	BOS	BOS @ WAS	02/14/2021	L	12	0	0	1	0.0	0	1	0.0	0	0	-	1	1	2	1	0	0	2	3	4	1.9
32	Jaylen Brown	BOS	BOS @ WAS	02/14/2021	L	29	25	11	21	52.4	2	5	40.0	1	3	33.3	3	4	7	0	1	1	5	2	-17	34.4
33	Jayson Tatum	BOS	BOS @ WAS	02/14/2021	L	23	6	3	14	21.4	0	2	0.0	0	1	0.0	2	6	8	4	1	0	2	4	-20	22.6
34	Robert Williams III	BOS	BOS @ WAS	02/14/2021	L	11	5	1	3	33.3	0	0	-	3	5	60.0	2	0	2	1	1	1	1	3	-17	13.9
35	Tristan Thompson	BOS	BOS @ WAS	02/14/2021	L	18	2	1	3	33.3	0	0	-	0	2	0.0	3	5	8	0	0	0	0	1	4	11.6
36	Daniel Theis	BOS	BOS @ WAS	02/14/2021	L	20	4	1	5	20.0	0	3	0.0	2	2	100	0	2	2	2	0	0	1	3	-18	8.4
37	Robin Lopez	WAS	WAS vs. BOS	02/14/2021	W	26	10	3	6	50.0	0	1	0.0	4	4	100	3	1	4	3	0	1	2	1	2	20.3
38	Isaac Bonga	WAS	WAS vs. BOS	02/14/2021	W	5	0	0	1	0.0	0	0	-	0	0	-	0	0	0	0	0	0	0	3	-12	0.0
39	Davis Bertans	WAS	WAS vs. BOS	02/14/2021	W	24	8	2	7	28.6	2	6	33.3	2	3	66.7	1	7	8	1	0	1	0	3	17	22.1
40	Russell Westbrook	WAS	WAS vs. BOS	02/14/2021	W	29	13	6	19	31.6	0	2	0.0	1	3	33.3	2	7	9	11	1	0	3	3	27	40.3
41	Garrison Mathews	WAS	WAS vs. BOS	02/14/2021	W	20	0	0	2	0.0	0	2	0.0	0	0	-	0	3	3	0	2	0	0	2	-4	9.6
42	Jerome Robinson	WAS	WAS vs. BOS	02/14/2021	W	1	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	0	0.0
43	Raul Neto	WAS	WAS vs. BOS	02/14/2021	W	24	4	1	3	33.3	0	1	0.0	2	2	100	1	2	3	1	1	0	0	1	3	12.1
44	Deni Avdija	WAS	WAS vs. BOS	02/14/2021	W	28	8	2	9	22.2	1	5	20.0	3	4	75.0	1	9	10	0	0	0	2	4	-2	18.0
45	Carsen Edwards	BOS	BOS @ WAS	02/14/2021	L	5	4	1	4	25.0	1	2	50.0	1	2	50.0	0	0	0	0	0	0	0	0	12	4.0
46	Tremont Waters	BOS	BOS @ WAS	02/14/2021	L	5	2	0	2	0.0	0	1	0.0	2	2	100	0	0	0	2	0	0	0	0	12	5.0
47	Semi Ojeleye	BOS	BOS @ WAS	02/14/2021	L	31	3	1	6	16.7	1	6	16.7	0	0	-	0	2	2	0	0	0	0	4	-29	5.4
48	Bradley Beal	WAS	WAS vs. BOS	02/14/2021	W	33	35	10	18	55.6	4	9	44.4	11	11	100	0	7	7	5	2	0	6	2	22	50.9
49	Kemba Walker	BOS	BOS @ WAS	02/14/2021	L	29	25	9	18	50.0	4	7	57.1	3	4	75.0	0	7	7	2	2	0	5	1	-19	37.4
0	Aaron Nesmith	BOS	BOS @ WAS	02/14/2021	L	29	5	1	4	25.0	1	4	25.0	2	3	66.7	0	5	5	0	0	0	1	3	10	10.0
1	Troy Brown Jr.	WAS	WAS vs. BOS	02/14/2021	W	5	0	0	2	0.0	0	1	0.0	0	0	-	0	2	2	0	0	0	1	1	-12	1.4
2	Rui Hachimura	WAS	WAS vs. BOS	02/14/2021	W	22	15	5	9	55.6	0	2	0.0	5	5	100	1	3	4	1	1	0	1	2	13	23.3
3	Tacko Fall	BOS	BOS @ WAS	02/14/2021	L	5	3	1	1	100	0	0	-	1	2	50.0	2	2	4	0	0	0	0	2	12	7.8
4	Javonte Green	BOS	BOS @ WAS	02/14/2021	L	5	3	0	1	0.0	0	1	0.0	3	4	75.0	0	0	0	0	0	0	0	0	12	3.0
5	Moritz Wagner	WAS	WAS vs. BOS	02/14/2021	W	22	11	4	7	57.1	0	1	0.0	3	4	75.0	0	4	4	2	2	1	1	3	11	26.8
6	Payton Pritchard	BOS	BOS @ WAS	02/14/2021	L	17	4	2	7	28.6	0	3	0.0	0	0	-	1	2	3	2	0	0	0	1	-11	10.6
7	Malik Monk	CHA	CHA vs. SAS	02/14/2021	L	31	23	7	13	53.8	5	6	83.3	4	5	80.0	0	4	4	2	0	0	2	3	-3	28.8
8	Derrick White	SAS	SAS @ CHA	02/14/2021	W	27	25	9	15	60.0	4	8	50.0	3	5	60.0	0	2	2	4	4	0	0	3	13	45.4
9	Lonnie Walker IV	SAS	SAS @ CHA	02/14/2021	W	19	11	5	7	71.4	1	3	33.3	0	0	-	0	1	1	2	0	0	0	0	-1	15.2
10	Miles Bridges	CHA	CHA vs. SAS	02/14/2021	L	37	5	2	5	40.0	0	3	0.0	1	1	100	1	5	6	2	1	1	3	5	-12	18.2
11	Devonte' Graham	CHA	CHA vs. SAS	02/14/2021	L	19	5	2	7	28.6	1	5	20.0	0	0	-	1	3	4	3	0	0	0	0	5	14.3
12	Patty Mills	SAS	SAS @ CHA	02/14/2021	W	26	10	4	11	36.4	2	8	25.0	0	0	-	0	2	2	2	1	0	3	2	1	15.4
13	Keldon Johnson	SAS	SAS @ CHA	02/14/2021	W	31	18	7	14	50.0	1	3	33.3	3	4	75.0	2	6	8	3	1	0	0	2	11	35.1
14	Jakob Poeltl	SAS	SAS @ CHA	02/14/2021	W	37	8	3	6	50.0	0	0	-	2	2	100	7	4	11	2	1	4	3	4	13	36.2
15	Rudy Gay	SAS	SAS @ CHA	02/14/2021	W	19	12	5	10	50.0	1	3	33.3	1	1	100	0	3	3	2	1	0	2	0	8	19.6
16	Cody Zeller	CHA	CHA vs. SAS	02/14/2021	L	22	10	5	7	71.4	0	0	-	0	0	-	2	10	12	2	0	1	1	1	-4	29.4
17	Dejounte Murray	SAS	SAS @ CHA	02/14/2021	W	32	26	10	22	45.5	0	5	0.0	6	6	100	1	11	12	6	2	0	0	0	16	55.4
18	Devin Vassell	SAS	SAS @ CHA	02/14/2021	W	7	0	0	1	0.0	0	1	0.0	0	0	-	0	1	1	1	1	0	0	1	-11	5.7
19	LaMelo Ball	CHA	CHA vs. SAS	02/14/2021	L	39	17	7	20	35.0	3	8	37.5	0	0	-	3	9	12	8	3	1	5	4	-16	50.4
20	Drew Eubanks	SAS	SAS @ CHA	02/14/2021	W	7	4	2	2	100	0	0	-	0	0	-	0	1	1	0	0	0	0	0	0	5.2
21	DeMar DeRozan	SAS	SAS @ CHA	02/14/2021	W	35	8	3	8	37.5	1	3	33.3	1	1	100	0	2	2	9	2	0	1	1	10	28.9
22	Bismack Biyombo	CHA	CHA vs. SAS	02/14/2021	L	26	11	5	6	83.3	0	0	-	1	3	33.3	1	1	2	1	0	2	0	3	-8	20.9
23	Jalen McDaniels	CHA	CHA vs. SAS	02/14/2021	L	25	6	3	8	37.5	0	3	0.0	0	0	-	1	1	2	1	0	0	1	2	-17	8.9
24	Terry Rozier	CHA	CHA vs. SAS	02/14/2021	L	40	33	14	29	48.3	3	9	33.3	2	2	100	3	4	7	4	2	1	4	2	-5	52.4
25	Marc Gasol	LAL	LAL @ DEN	02/14/2021	L	18	5	2	4	50.0	1	3	33.3	0	0	-	1	2	3	1	1	0	0	3	-6	13.1
26	Markieff Morris	LAL	LAL @ DEN	02/14/2021	L	10	0	0	5	0.0	0	2	0.0	0	0	-	0	3	3	2	1	0	0	0	-4	9.6
27	JaMychal Green	DEN	DEN vs. LAL	02/14/2021	W	14	3	1	2	50.0	1	2	50.0	0	0	-	0	2	2	2	2	0	0	5	4	14.4
28	Wesley Matthews	LAL	LAL @ DEN	02/14/2021	L	17	0	0	2	0.0	0	1	0.0	0	0	-	1	3	4	1	0	1	1	3	-18	8.3
29	Facundo Campazzo	DEN	DEN vs. LAL	02/14/2021	W	26	15	4	8	50.0	3	6	50.0	4	5	80.0	1	0	1	4	2	0	0	2	10	28.2
30	Michael Porter Jr.	DEN	DEN vs. LAL	02/14/2021	W	30	8	3	11	27.3	1	7	14.3	1	2	50.0	0	3	3	1	0	2	1	4	9	18.1
31	Quinn Cook	LAL	LAL @ DEN	02/14/2021	L	4	2	1	2	50.0	0	1	0.0	0	0	-	0	1	1	0	0	0	1	1	2	2.2
32	Alex Caruso	LAL	LAL @ DEN	02/14/2021	L	20	11	4	6	66.7	1	3	33.3	2	2	100	0	3	3	2	0	0	0	3	-19	17.6
